LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
300000,45,0,1032124,37809
20000,23,12,69492,13400
20000,54,0,107653,8900
150000,52,0,853554,26411
80000,30,5,419104,12800
360000,28,-4,424799,454830
130000,30,-3,41178,6519
70000,33,3,224344,6305
220000,28,-10,3700,0
390000,30,0,877352,85163
60000,33,0,175794,5935
50000,46,0,282076,13200
170000,33,-6,370,4763
20000,27,4,96025,5980
110000,32,-1,90979,26000
620000,39,0,795811,23637
80000,25,-12,0,0
90000,39,-1,107833,14500
100000,28,4,399560,14113
180000,58,-12,3830,4830
140000,24,4,21285,21980
30000,24,-9,4968,5200
260000,41,-12,14395,7132
80000,32,-4,33566,21947
50000,48,0,127605,9950
450000,38,-6,111971,113027
340000,34,-12,2630,4610
20000,25,0,112830,7409
200000,28,0,940693,41700
20000,46,8,112541,5720
100000,30,12,187417,7800
500000,33,-6,7884,12497
50000,48,9,111001,4798
50000,30,0,280046,13001
20000,23,12,61203,3500
340000,30,-1,193411,9720
50000,26,8,52431,6900
120000,38,-5,40380,31777
180000,29,-6,8943,12021
340000,36,0,950152,68416
110000,29,3,582540,16497
80000,24,0,202223,8859
200000,30,-3,10738,9848
200000,37,-10,3135,0
30000,24,6,168481,7415
180000,36,-9,-685,2176
20000,33,-4,28599,9779
80000,25,0,326831,13504
200000,34,0,943990,31313
80000,26,0,108948,3921
360000,37,-3,24237,14461
70000,45,2,378155,14700
200000,40,-3,215344,97487
50000,37,-2,131899,31428
50000,26,7,213571,7644
500000,39,-2,368622,83951
40000,27,0,152351,7056
210000,28,0,342322,19540
260000,48,-9,0,0
230000,31,0,125495,29500
150000,39,0,690893,26957
60000,25,-3,2602,2064
140000,24,-1,283238,83372
290000,60,-9,0,0
20000,24,-6,30373,27786
210000,36,-9,29297,2641
50000,30,15,225621,6901
360000,30,0,438914,60005
20000,44,11,72487,2008
400000,43,-2,446754,40359
50000,25,0,227956,9060
90000,38,-6,5899,7651
50000,39,0,286977,11908
90000,23,0,93139,22200
130000,25,-4,1990,0
380000,33,-12,54305,47078
70000,30,0,420892,17790
50000,25,2,67911,5898
500000,29,-2,396906,287294
260000,27,0,819358,27708
140000,35,0,706537,32000
20000,45,4,97897,7093
30000,38,5,151570,10385
280000,32,0,83481,5700
200000,38,-6,2340,1950
50000,57,5,79884,3800
150000,25,-1,3972,594
80000,50,-3,203233,60317
80000,32,0,424023,13654
210000,27,0,1873,1628
140000,45,4,352532,18500
50000,23,0,236177,8600
240000,43,-8,12082,3220
350000,38,-12,69214,70409
100000,33,0,413820,92057
140000,38,0,719131,25714
60000,22,-1,187159,25979
10000,34,0,56378,6557
20000,27,7,99761,8100
110000,23,6,286432,14000
30000,36,-9,6723,28742
50000,37,0,202199,7839
80000,24,2,55107,3813
60000,27,-4,14672,650
80000,27,-8,70831,14148
30000,53,0,176974,10000
50000,47,-1,181992,36282
280000,31,-6,9337,59034
180000,53,-9,0,0
180000,34,-8,8600,600
200000,29,-12,17527,8906
190000,31,0,609973,59465
80000,25,-4,79000,0
60000,45,-6,11256,11256
150000,46,0,247615,120487
30000,31,11,171822,7711
80000,24,-6,22170,6557
20000,43,0,96267,5588
150000,30,0,220356,19040
20000,40,0,113583,4576
170000,38,-8,2062,1246
60000,27,2,171764,8023
110000,26,0,303222,13100
330000,34,0,1257029,83508
70000,26,0,366752,14978
250000,34,-5,46850,37385
50000,46,-2,110046,33927
20000,22,8,56996,7500
30000,40,6,137228,8838
260000,31,-8,20000,7287
50000,24,2,192301,18009
330000,43,-7,22243,28254
200000,34,-6,32253,20135
300000,28,-2,80308,61966
500000,38,-9,25869,14580
20000,50,11,34475,4862
30000,25,6,159196,7550
20000,23,0,68758,3996
50000,24,0,217895,5866
80000,26,0,410018,30000
360000,30,-3,194368,16138
200000,47,12,1182582,35984
230000,40,0,257450,16780
280000,44,0,1529248,252816
420000,40,1,580787,20128
260000,36,-3,101461,42362
80000,34,-4,6350,5121
30000,52,2,109602,6600
390000,53,-10,2680,2947
500000,34,-1,470950,42321
50000,61,1,168501,1100
130000,26,-10,10316,10316
290000,28,0,587699,22815
110000,50,0,495981,17820
210000,42,0,501443,21000
160000,37,0,75307,29006
50000,33,0,47119,17008
140000,24,0,396198,15008
100000,27,0,441867,37655
700000,28,0,52532,8221
360000,34,-6,16724,2907
500000,44,-6,105280,105150
20000,37,0,81358,3972
150000,26,0,905255,35180
140000,28,-1,75754,26322
200000,35,2,1264123,44734
80000,50,-4,26250,16960
280000,32,0,1013907,34792
20000,44,0,82357,5235
500000,46,-2,276961,120551
50000,50,12,186872,6900
90000,23,-1,31864,16400
420000,37,0,2413091,91612
30000,35,0,158314,8950
20000,25,0,103637,11581
120000,47,0,100684,10329
240000,56,-6,2340,2880
140000,34,4,781237,34000
110000,46,0,418703,13785
200000,38,-5,3186,4036
200000,32,-7,13374,207139
50000,23,-8,4332,0
200000,39,-2,121080,12092
70000,40,0,121619,6409
150000,35,4,312729,10307
180000,26,0,337599,19600
100000,25,0,464969,16900
180000,30,0,799341,34600
60000,61,0,175028,9920
170000,29,0,252743,12252
20000,26,4,92727,23058
170000,45,0,903228,36500
50000,22,6,254172,7600
460000,40,-3,28039,27927
50000,23,-6,27463,2066
240000,30,-6,33995,28249
100000,44,0,429197,56782
20000,31,5,-2165,4387
380000,33,0,1039590,167819
20000,35,0,86327,8799
60000,59,22,346501,9601
220000,31,8,832462,51500
150000,28,0,566358,17198
50000,41,0,116891,6619
80000,38,0,442798,12999
300000,35,0,83500,8102
350000,34,0,1136020,53932
50000,25,0,162631,7646
330000,34,-12,21456,25833
80000,28,-9,7080,2800
500000,40,0,208077,201100
200000,30,4,467169,21000
260000,26,0,896185,42100
90000,40,0,72776,8853
370000,28,0,421633,37889
30000,33,0,159974,6205
100000,32,-3,9653,11332
130000,32,12,707651,24200
220000,47,-3,7139,20699
100000,47,-6,2932,7100
220000,40,2,1115297,39789
210000,40,0,1005607,41276
50000,23,-3,183476,52123
50000,24,0,186675,7426
280000,30,0,658442,141000
300000,39,2,560144,26500
200000,33,0,224067,8240
230000,35,-12,3314,3073
220000,38,0,713535,22000
80000,22,-1,38716,31096
250000,37,-5,31277,31277
200000,36,0,699189,64001
130000,23,-10,69,0
360000,43,-3,211395,142821
60000,48,-1,129784,122830
140000,39,-3,57370,44647
50000,44,0,215902,8522
80000,23,2,88427,14836
500000,28,-4,96734,39042
200000,29,6,908016,42517
180000,29,-12,0,0
50000,23,0,72151,4847
120000,23,0,479001,48019
380000,39,0,344616,80261
160000,32,-6,18719,28059
120000,27,2,72102,8515
80000,33,0,300043,17000
260000,42,-4,66114,57842
60000,55,5,395190,18325
180000,35,-7,3230,1364
180000,28,5,42891,18036
500000,36,-2,479102,163525
500000,35,-12,16579,15284
230000,30,-2,20663,12513
30000,24,10,112596,4403
160000,30,0,693613,158091
230000,38,0,1028408,35120
170000,54,0,787519,39025
300000,46,-1,299633,20005
110000,32,8,463018,29300
30000,37,7,178160,7799
80000,31,0,133926,6075
200000,33,0,90468,32152
390000,43,-9,0,498
120000,30,-4,2378,11314
360000,33,-12,4640,9755
170000,29,0,266206,13164
80000,52,11,37825,3001
50000,38,-12,0,0
430000,42,12,1772380,70700
30000,22,-6,21431,21338
230000,36,-3,24830,9046
380000,43,-2,887660,523392
20000,25,-3,14087,4434
30000,36,0,165602,8087
500000,29,-1,77752,12885
250000,51,13,14922,0
200000,44,0,204104,15670
340000,45,-12,119888,115174
200000,29,-5,8159,4203
50000,24,-5,16721,37160
150000,38,-6,93115,61609
330000,28,-6,2420,2250
40000,23,11,54315,3563
70000,38,0,373049,14513
30000,36,6,153904,7586
140000,27,-6,3857,4260
220000,35,0,143479,8160
50000,25,5,149270,10059
80000,27,-8,34424,160825
320000,43,-1,113838,15000
400000,30,2,161346,9145
150000,24,-6,15407,17517
150000,36,-5,12076,9033
230000,53,0,129041,41868
50000,40,0,218355,15852
170000,30,-3,62679,46049
280000,42,-2,34216,18100
270000,37,0,542998,20200
360000,35,-12,582,1190
420000,28,-2,182789,84099
230000,43,0,1251635,44828
140000,37,0,768437,29786
50000,47,0,105873,4452
90000,32,-6,28013,32740
10000,24,8,52823,5000
210000,47,-10,1497,0
110000,24,0,487656,19300
50000,51,-8,6932,6180
120000,48,-6,2610,3120
50000,34,0,36526,3347
140000,26,0,547995,29000
240000,30,-12,368,2159
50000,32,7,280246,8532
390000,32,-1,277227,75556
30000,25,4,156953,9239
20000,38,2,50973,4838
180000,44,-6,43761,43513
30000,38,-12,5793,6485
80000,54,-3,42685,20294
150000,66,6,853223,38410
20000,50,-1,109976,13701
250000,32,0,231422,25300
170000,28,-2,74843,36943
260000,36,-10,11012,11925
20000,34,2,88598,6800
70000,28,0,420081,17260
120000,41,0,681948,31000
100000,29,0,293940,10612
120000,29,-12,6932,6330
10000,43,0,52854,5345
100000,46,0,375137,13710
20000,24,2,23297,23387
90000,23,0,94033,10000
30000,55,32,14370,0
100000,28,-12,1000,0
200000,32,-12,14707,5455
30000,26,-6,8704,8522
110000,41,0,470695,32066
280000,33,0,607507,15262
500000,26,-9,53571,22157
180000,36,-5,88595,87733
140000,28,-12,-1056,652
50000,38,0,191809,7390
130000,22,-6,25700,500
50000,29,7,124768,7000
200000,25,-12,2463,2469
230000,30,-9,0,0
170000,38,-6,15106,1055
170000,40,0,1025482,40317
270000,38,12,1566611,45563
30000,31,11,178817,5159
360000,34,-5,21598,7463
50000,35,-1,204891,38729
50000,25,2,221483,10400
30000,25,6,179164,5468
500000,45,-12,29033,35419
70000,45,2,12678,5529
50000,41,1,150048,34752
140000,32,0,663932,25542
120000,23,0,129249,66388
20000,22,-5,39014,22303
90000,55,-5,20613,7797
180000,48,-7,19791,21137
240000,31,7,36384,8200
210000,30,-4,66629,31012
130000,43,-6,28162,27179
30000,26,-5,4137,4137
150000,40,-12,4095,4095
50000,36,0,187504,5184
230000,46,-6,5094,5394
350000,30,0,278192,43458
80000,31,0,291228,14300
70000,28,5,10673,7700
400000,36,-6,56579,49500
100000,22,3,561650,13247
50000,30,0,194660,11949
80000,25,-6,11214,7860
210000,31,-9,0,0
280000,32,-1,130152,20300
200000,34,-12,12634,12179
210000,47,-12,234,2197
20000,30,3,105975,5638
20000,23,2,78981,5932
300000,50,0,1564325,171206
20000,23,-6,2340,2340
70000,22,0,225151,9066
120000,30,6,555901,26509
50000,37,0,178091,24807
80000,32,0,452237,18800
170000,27,2,900646,43425
290000,38,-12,-47365,70109
150000,51,2,682371,26242
80000,33,0,569472,28500
80000,60,0,248879,16141
50000,33,3,262688,9360
50000,43,5,110268,5489
180000,33,0,875204,120123
50000,47,5,103756,5332
40000,32,0,265380,12444
160000,57,-8,-285,3241
60000,31,2,334328,14137
30000,27,8,141351,9100
60000,33,0,260258,8809
60000,26,0,242430,7859
100000,26,6,413347,16690
80000,31,0,302395,15125
310000,39,-3,20462,20226
400000,40,27,2319181,45004
40000,24,-2,2880,2100
20000,52,2,78800,8019
130000,48,15,756387,25359
30000,25,4,120939,5523
110000,25,2,148126,6546
180000,29,-10,4184,0
240000,36,0,657334,171500
50000,25,-2,198215,71129
50000,39,12,203907,4315
50000,26,6,255904,8246
180000,28,-1,92544,33602
10000,23,-3,36934,25492
20000,59,6,41173,6500
100000,44,-5,13422,13259
240000,35,0,83497,7332
120000,26,-7,51700,100059
80000,26,-12,19527,16597
200000,30,0,930057,81295
300000,44,0,250100,13500
20000,46,0,95827,27305
220000,30,0,66078,13838
50000,23,0,179757,5887
160000,38,0,836303,34000
50000,35,5,277310,8591
30000,56,12,117657,7900
180000,46,11,558400,39000
270000,34,0,670904,28600
390000,41,0,1268064,43289
130000,33,0,58263,19731
350000,33,0,1401141,121266
180000,41,-3,93022,29516
90000,52,0,312701,17110
210000,33,0,902230,38311
30000,23,0,151008,6700
180000,41,9,710563,26100
50000,23,2,203351,10645
310000,34,2,445423,11755
20000,50,0,110941,5626
50000,38,0,125782,6900
50000,57,2,108557,15858
50000,29,6,270846,13468
16000,48,4,32519,3150
80000,43,0,9415,6859
80000,41,2,410726,14359
140000,30,-3,398883,154752
540000,34,-6,6460,5676
90000,49,0,555555,19825
230000,29,-3,3846,4266
240000,25,0,381373,22862
50000,25,0,96529,4025
190000,39,-1,785695,116701
230000,33,-12,5205,672
330000,33,0,50,550
80000,29,-7,80000,80000
140000,31,12,559243,18400
150000,31,-2,75889,64307
110000,25,-12,15877,53282
260000,41,2,1263634,71200
30000,39,3,157948,6159
150000,30,3,183518,27935
50000,22,0,205290,9634
360000,46,-6,46492,56068
170000,28,-2,55362,12265
200000,34,6,896826,46000
50000,26,-1,201592,23865
20000,23,3,87729,4391
80000,40,0,387691,14800
50000,31,0,218454,7776
470000,27,0,955433,43154
50000,45,0,148235,6184
80000,43,-12,175,1586
200000,31,-5,8925,9714
280000,41,-6,34168,32352
30000,47,12,110249,6829
180000,37,0,473609,18883
280000,30,0,903209,273046
20000,36,-3,4532,3906
300000,46,-1,904290,34463
220000,35,0,856247,40371
70000,46,11,76695,5700
50000,30,-4,29764,3000
500000,54,-12,52362,77790
120000,28,-12,4858,5454
30000,25,2,126065,5939
160000,44,0,842979,32565
120000,26,-5,406362,141130
110000,33,-12,0,766
80000,53,-1,67291,22200
230000,39,1,26584,25066
210000,38,-9,51166,62936
550000,32,2,2864576,387943
210000,32,1,872531,139392
400000,30,0,2372698,74539
80000,27,-12,50929,4840
420000,29,0,1712849,79700
210000,46,0,629272,22796
280000,44,-8,-14,7657
80000,30,-4,65263,35898
50000,35,0,175560,10646
50000,44,2,234265,10641
140000,32,-7,7323,5367
430000,30,0,1582984,60000
30000,23,2,141254,3545
120000,28,-5,6248,7186
10000,44,-6,9400,1275
160000,27,-7,9017,7906
200000,41,-6,739,739
120000,47,-12,0,0
210000,27,0,636818,22872
100000,50,0,562700,20111
500000,31,-1,805132,325463
240000,34,-9,0,150
230000,52,-12,8544,7840
500000,46,-6,740838,433820
200000,27,-7,29709,17140
50000,31,0,220200,10000
300000,33,-12,47247,54739
80000,49,0,252425,9016
200000,41,-6,118311,135587
350000,42,-3,40741,37314
360000,70,-2,3397,803
40000,57,2,484686,16807
500000,28,0,892197,75231
190000,49,12,1093209,42600
50000,47,7,79467,7723
110000,24,2,540448,26061
50000,26,12,207145,7900
230000,29,-10,78499,61370
440000,43,0,317522,20400
20000,29,11,85872,11000
110000,44,8,568884,24000
30000,53,2,190387,14447
80000,26,0,400933,17064
30000,25,-12,121157,32073
360000,54,-12,2340,98652
160000,57,-6,2340,2340
150000,32,4,216204,9532
30000,25,3,38163,5800
50000,46,-7,10346,10006
500000,34,-12,78000,78000
20000,27,-6,10226,1786
60000,29,0,47344,12566
300000,40,0,192581,22000
80000,23,-12,2852,7242
50000,35,0,156923,12069
50000,36,-4,29163,12546
130000,28,6,673361,19361
90000,30,4,452820,21000
50000,24,0,115984,10964
130000,50,-6,6375,7379
20000,40,-2,41452,23925
150000,35,-7,25067,25143
420000,36,-1,102694,19160
410000,34,-9,0,3996
150000,33,-1,54416,31497
50000,27,0,218308,8894
180000,46,0,666281,23260
30000,47,0,118774,4930
640000,36,0,445353,24000
60000,40,0,318122,13800
280000,26,-6,83573,50303
260000,43,-12,3190,2500
360000,44,0,1645520,89125
20000,46,-2,66792,4000
110000,46,-3,402550,100354
200000,41,-12,97442,5246
210000,32,-9,0,0
50000,23,4,234889,8078
210000,29,-1,396285,11790
30000,25,12,153424,7300
250000,29,-5,27525,16197
180000,34,12,595581,24000
200000,33,-6,30187,31566
210000,50,-8,484,484
310000,39,0,1548205,65527
100000,42,0,511906,17117
100000,30,0,280419,12183
120000,50,-8,1170,780
10000,24,5,39432,4100
300000,41,-6,7291,4361
180000,44,-12,42410,48490
50000,34,2,76505,10500
300000,29,-7,28830,25451
70000,34,2,341875,12730
340000,49,-4,15517,26094
180000,24,-2,68239,38067
20000,39,6,116730,7164
110000,42,-6,4806,4806
130000,29,0,42184,13760
400000,32,0,757639,32700
30000,23,2,137327,22047
260000,44,-6,2046,2046
500000,27,0,296560,11417
10000,26,27,13800,0
300000,56,-1,518268,14953
160000,50,-12,15126,15194
80000,36,0,96944,7087
70000,46,11,190743,7683
240000,46,0,1184078,32300
130000,53,0,138526,13671
290000,29,-6,76147,76423
220000,39,12,1103608,37000
140000,26,6,831422,21481
200000,37,-6,25909,28081
70000,47,4,399608,14557
170000,39,0,748068,44000
210000,35,0,562804,19221
100000,47,0,291528,10224
240000,40,14,1302176,37500
20000,23,-3,42446,31665
200000,29,0,76669,31055
140000,58,12,431956,18000
200000,54,0,699297,27252
250000,30,0,94912,33000
20000,26,1,78761,2500
50000,31,2,291117,17843
70000,55,0,221733,12368
50000,31,0,198753,9469
140000,32,8,721842,52500
200000,42,-2,7044,7279
30000,27,12,98422,5400
130000,32,-8,27495,0
50000,30,0,234767,12820
30000,35,0,159699,9250
260000,51,-7,7402,6750
120000,34,-2,960,3550
280000,27,0,975279,39000
200000,39,-6,480336,417735
120000,50,-5,16940,17160
50000,60,6,204204,9515
30000,26,2,182120,8300
60000,48,2,237234,9500
50000,32,0,147260,20913
70000,22,0,331638,13325
300000,30,-2,273962,47500
200000,28,0,673993,37500
160000,31,-6,7178,6365
20000,23,-2,48374,17316
380000,43,-6,6520,6832
300000,40,-10,3265,2000
30000,30,0,197421,10130
80000,44,-2,80466,26783
50000,28,0,270553,18500
370000,47,-11,18915,54596
100000,39,0,544355,11809
260000,46,-2,126778,63665
60000,26,-12,36614,19072
50000,26,-1,66735,25887
60000,23,0,215342,11538
150000,28,0,400071,16700
360000,33,0,1650751,243840
30000,44,6,147555,4794
160000,31,0,347854,22000
120000,45,0,711300,32400
210000,27,4,704442,29150
30000,24,3,115415,4952
120000,27,-1,322665,137750
120000,42,-12,1758,1758
60000,29,0,208114,14653
200000,33,0,841844,34950
180000,28,0,251313,53771
240000,27,3,117231,26940
50000,37,16,6300,0
280000,26,-5,17085,18941
360000,45,-12,10694,8081
360000,31,-6,3300,3300
200000,40,0,58672,5944
100000,41,-12,0,0
490000,37,-4,684417,464118
50000,32,13,242303,12400
350000,38,-6,30371,31856
200000,49,2,1191942,50650
500000,37,-1,491614,208298
30000,24,0,168819,7545
50000,37,-7,13963,8435
170000,29,-1,472179,182015
90000,27,-9,0,0
50000,27,7,148848,10500
30000,25,-12,3678,2842
220000,25,2,225397,9087
150000,29,0,486823,30000
50000,24,-4,110378,21002
50000,59,3,221890,7100
140000,24,0,558188,20400
100000,36,0,545626,24271
80000,29,-3,21156,4069
20000,22,11,51156,2809
150000,36,0,895054,32813
300000,30,-1,66579,38122
200000,33,-8,1170,780
20000,31,0,115251,6360
110000,35,-4,10390,7655
110000,29,0,525843,18736
470000,45,0,974376,80052
30000,24,0,137534,6252
50000,25,2,108946,7433
100000,28,10,440482,14698
420000,54,-6,79463,78126
500000,56,0,555644,22775
270000,42,-3,45557,52564
50000,23,3,211859,50808
100000,35,4,451433,27000
50000,36,18,132016,5250
120000,32,-1,564351,83995
50000,41,6,164902,8700
180000,28,-6,3828,5580
90000,24,0,48669,6440
30000,45,0,119562,8500
460000,35,0,2585377,93540
50000,55,2,187769,14677
80000,37,-6,27670,41969
360000,34,-1,114482,23580
300000,47,0,690467,25755
250000,38,2,1222578,45207
20000,59,-2,103392,154037
30000,40,4,30355,4865
120000,44,0,113476,12000
300000,41,-9,7484,7094
500000,52,0,1979456,210072
400000,41,-5,34881,18571
320000,40,0,740691,36500
280000,44,0,794581,29105
390000,39,-1,35010,24101
20000,25,2,103729,23045
20000,43,0,119495,7600
420000,37,-1,573897,190730
200000,26,-4,6822,5072
500000,46,-8,64365,56286
290000,41,-12,72754,72187
50000,29,0,141554,12000
50000,53,0,210563,6675
120000,31,6,327807,0
250000,48,-9,0,0
20000,51,8,112077,6300
30000,23,6,176505,12526
50000,27,-2,119726,8500
180000,40,-12,1298,1298
100000,32,4,531060,21237
160000,33,-10,27507,26808
30000,24,6,60240,14491
30000,23,0,101282,6600
30000,53,0,114544,8100
