LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
200000,67,-9,0,0
70000,56,-7,17976,7770
120000,26,8,665632,29736
130000,28,8,716456,22854
110000,33,0,608681,43992
130000,33,-9,0,0
180000,31,6,990889,53017
360000,26,-6,93144,102931
230000,24,2,453515,19300
20000,46,-5,12169,10800
50000,23,-3,25230,21433
80000,41,-1,113935,25860
260000,53,0,1231884,60090
50000,23,-3,26949,7979
320000,34,-5,154061,137071
20000,22,-7,4239,2000
250000,32,-6,5160,4740
50000,26,-12,0,0
200000,37,-7,595,2965
80000,29,10,350193,18800
80000,65,2,387467,13349
150000,26,-7,741,2410
170000,32,-1,36424,40562
40000,29,-9,0,0
60000,25,0,222532,10800
210000,33,0,1182014,48861
170000,35,-9,2358,2400
360000,39,0,745299,211416
140000,35,0,585868,89638
230000,27,0,213189,30700
80000,34,0,366836,16458
680000,37,0,246485,172900
50000,30,0,218334,6935
230000,46,-7,52311,12411
90000,41,0,381055,19257
210000,28,-9,0,0
10000,26,0,53248,14687
390000,34,-6,53922,52137
120000,30,-8,150,350
260000,40,-6,4690,8221
80000,32,2,84476,5762
60000,51,-5,1509,1509
380000,48,0,1968182,79004
320000,43,-6,173240,158096
50000,28,2,189653,9900
20000,24,0,91119,4286
330000,37,-4,26685,14889
360000,35,-12,0,0
270000,43,0,622427,22052
20000,26,-5,34950,53260
180000,23,12,994830,39236
230000,29,-12,1360,1715
110000,30,5,261521,76137
130000,38,-6,9058,18475
450000,42,-6,88401,30264
110000,27,-10,2280,4650
100000,27,7,428997,25000
30000,38,-1,19977,10196
140000,27,4,453869,15605
130000,56,12,410575,14500
60000,25,6,159181,7575
200000,45,0,619605,29008
50000,37,-2,48238,6217
50000,53,8,45783,6491
260000,33,-2,324854,123575
60000,25,0,257316,12460
210000,24,0,157967,6881
150000,28,6,838470,37747
450000,43,-4,1000,0
180000,36,-6,14740,21254
20000,24,0,106530,8061
200000,38,0,1045718,41620
20000,24,-5,3516,3516
50000,25,-3,43926,25677
130000,53,0,560920,21403
210000,41,-12,4161,1800
180000,35,0,46556,13500
120000,38,0,228156,34716
20000,24,0,114423,5610
100000,51,0,508441,25690
100000,24,0,609058,25138
50000,21,-6,4632,4242
230000,39,-12,0,0
30000,35,0,164923,7454
110000,49,0,457668,17138
410000,33,-7,15966,12722
180000,27,-6,7403,5374
210000,43,0,517377,18449
30000,47,6,169151,7845
20000,23,0,118128,7304
10000,29,8,34271,7700
20000,23,2,58987,14000
70000,44,-2,17515,6930
160000,45,0,547078,12517
50000,57,0,262776,13257
60000,37,0,230510,8522
230000,43,0,12947,12947
300000,54,-8,234589,0
10000,49,3,27269,1000
70000,31,0,195336,15412
230000,27,0,96485,40241
100000,32,-5,2990,2565
70000,53,12,337691,13700
80000,27,0,406200,16274
120000,27,-7,1110,3128
180000,60,6,1019509,31622
30000,28,-8,4522,2779
30000,56,12,97504,5100
150000,25,-7,7104,1264
90000,33,0,433426,33435
50000,32,3,174613,7000
240000,32,-1,202098,108240
90000,25,0,280743,33933
20000,35,9,67150,4500
50000,27,6,271902,11106
160000,49,0,233230,11000
120000,50,2,726812,30109
240000,38,0,1247376,42365
50000,27,7,220479,7283
260000,28,-1,257486,16249
60000,27,6,126486,6806
200000,40,-1,938828,60139
200000,69,8,10000,0
40000,24,2,221934,9533
450000,52,0,1884215,74552
200000,34,-8,15794,14803
140000,23,0,88296,12147
210000,28,-6,6611,4779
90000,37,0,497230,42200
50000,33,3,191897,4355
230000,34,-12,615,615
100000,31,6,114337,6500
210000,47,-12,50046,51039
180000,33,-4,31849,23683
400000,44,2,700952,22753
50000,24,0,213529,49969
210000,41,-12,8333,8333
50000,30,0,148448,7281
180000,28,0,75936,14550
20000,61,-4,29228,1400
50000,59,0,173541,8000
50000,26,6,140813,5373
70000,25,2,425526,16242
50000,26,0,215749,8971
80000,28,5,20433,3500
60000,27,2,152030,22000
10000,36,0,43319,4524
210000,29,-3,33842,5766
210000,30,-5,18199,13993
160000,34,-5,880,3130
30000,59,0,144712,4857
360000,30,-10,2500,2500
100000,25,-4,99044,2950
230000,39,-9,2845,3665
270000,27,-5,10585,14800
240000,33,4,294627,12000
320000,36,2,1676631,60617
360000,27,0,1731040,84355
20000,38,-4,41265,2560
30000,24,0,8791,3533
130000,33,0,513405,21957
330000,32,0,84385,26307
220000,47,0,414770,15501
360000,32,-9,0,0
140000,59,2,386458,15000
430000,47,-4,48912,75094
170000,53,-12,2169,2969
200000,28,-4,9231,9231
100000,40,-5,2282,2282
290000,41,-6,24694,20938
170000,31,-12,35599,62225
200000,28,-1,65591,20945
340000,42,0,1982054,327564
180000,35,0,295443,35163
60000,57,0,215867,12800
500000,51,0,481588,23000
20000,27,2,62595,10614
20000,24,2,114720,12115
490000,30,0,1185021,43181
200000,24,0,1181743,38369
40000,28,2,190773,9226
420000,31,-3,232562,151600
440000,48,0,135908,18000
100000,36,4,268791,23318
410000,28,0,455480,34000
470000,31,-3,27357,17485
160000,37,0,163860,40628
200000,32,0,1650529,70021
200000,43,0,1132880,40064
240000,28,0,1111005,40100
250000,56,-6,52286,71191
80000,27,0,76702,38832
130000,49,12,428347,17600
50000,31,0,208840,13064
140000,28,-3,113780,113355
390000,33,-1,172395,67893
20000,28,0,66216,28500
100000,35,-4,89081,3700
210000,42,-6,21109,20176
200000,37,0,272509,36903
450000,48,-12,194692,262695
200000,24,0,921545,34142
30000,36,2,144888,10043
200000,35,-8,4784,3075
130000,27,0,669016,26830
300000,29,-12,0,0
340000,38,-12,780,780
200000,36,-5,13813,12025
280000,49,0,395125,80334
340000,29,0,910602,73941
400000,31,-12,5048,4877
200000,39,1,117700,48115
100000,29,0,257096,27500
110000,51,0,323063,12100
50000,55,1,179174,6039
140000,40,0,451782,21464
140000,32,0,144050,16673
200000,29,-9,0,246
200000,29,-1,213546,66465
470000,49,0,896687,31526
430000,37,0,64231,10533
20000,42,0,105108,6987
310000,37,-7,589136,183694
50000,28,0,235616,52507
130000,30,-2,34059,9394
400000,40,-9,9766,6472
70000,41,0,201187,9077
210000,40,-12,15152,680
300000,32,-4,385113,10350
180000,30,-7,1186,1186
10000,44,3,53357,3359
20000,26,2,109452,6377
10000,41,8,38012,6390
10000,23,11,44790,4400
160000,27,-7,418,418
100000,32,0,274769,10166
200000,39,-1,4985,2507
140000,35,3,770165,23811
370000,35,0,1159688,43227
300000,28,-4,43611,35701
30000,44,-8,379,379
290000,29,0,1392866,53120
370000,30,0,1702223,71000
30000,23,0,163655,12000
20000,24,2,82078,13320
50000,43,0,80959,17705
80000,45,-4,31964,12565
80000,54,0,258701,9211
120000,30,0,286406,19354
30000,26,8,182096,4632
30000,27,4,72258,11000
50000,23,0,187098,7015
240000,55,14,581284,14600
20000,24,-5,13504,5344
440000,37,0,1307907,173971
360000,38,0,268959,12723
80000,29,0,114881,6552
80000,37,-12,25034,18937
40000,38,2,233513,10700
30000,24,0,146379,7379
200000,30,-5,23807,24569
260000,26,0,1500554,52086
20000,25,-12,14648,34184
50000,35,0,257026,11381
320000,50,2,1565261,56360
90000,55,0,156848,31000
80000,31,5,324470,12638
160000,40,-6,4345,5005
30000,35,0,121539,13349
230000,35,-12,14686,17478
280000,35,3,2801,3131
160000,32,-12,2189,2139
100000,38,-6,6811,5142
200000,42,-3,12533,9648
80000,52,0,296203,11702
240000,29,-6,12010,10148
400000,35,2,1041017,204969
360000,37,-5,74609,57479
40000,25,8,147783,8500
110000,26,12,558473,26800
330000,34,-2,180257,81523
10000,30,5,57890,5156
100000,28,0,253596,16127
210000,37,-12,7763,12362
30000,31,4,168202,7124
120000,37,-10,18486,0
90000,29,-4,58215,32569
500000,35,-4,80333,147639
200000,51,-5,25756,27613
50000,56,3,174841,4273
50000,28,28,14350,50
100000,30,2,551913,20548
150000,27,0,607756,70800
320000,31,-11,24803,23765
220000,39,-6,34292,35030
230000,35,-8,22909,0
20000,24,14,118322,0
200000,25,-7,96524,51776
60000,24,2,264673,12422
170000,33,-1,3872,2038
80000,45,0,480342,18145
200000,42,1,8112,6423
230000,35,-12,9000,0
200000,45,0,1006373,43820
50000,53,0,157323,10724
360000,45,-6,23032,5091
40000,27,0,236800,10026
180000,28,-11,511764,153356
360000,36,-1,605488,194990
370000,35,-12,102776,96845
30000,26,12,179281,6778
190000,43,-12,185531,190414
100000,36,0,288441,32400
300000,31,-3,136292,7151
20000,26,-1,30743,12472
200000,33,-4,901,941
250000,35,-6,79834,50471
140000,29,0,282768,85983
150000,39,-6,30972,33601
120000,40,0,429031,13517
80000,54,-1,476100,76206
210000,44,-9,0,0
220000,47,0,1015931,39538
100000,49,-3,62883,43889
60000,33,0,172178,16011
50000,48,12,277712,9600
20000,31,0,110315,25236
160000,47,-12,4329,2780
360000,28,-5,147616,139152
230000,33,1,215572,184400
80000,22,-6,5953,6306
50000,46,0,258331,11577
130000,44,1,98964,3152
310000,27,0,578208,26670
320000,34,-4,11305,13709
220000,35,-6,1860,2880
240000,40,0,754473,19056
20000,24,6,26054,9299
500000,56,-6,280402,281452
80000,34,5,400755,16900
170000,35,0,239708,25753
10000,40,0,41042,3061
500000,36,-12,73577,81023
20000,43,4,87846,8087
50000,26,0,163900,9868
360000,30,-2,146696,90362
40000,24,-12,223518,10159
170000,27,0,146655,60792
330000,59,0,541147,62639
400000,46,0,231259,95000
360000,35,-9,0,558
70000,24,8,315604,13800
150000,49,-6,32161,32654
540000,49,0,486356,224284
20000,62,13,103775,4466
20000,39,0,92070,49282
70000,49,12,138367,8540
50000,41,0,223955,14500
500000,35,-12,0,0
50000,23,-2,15351,4000
100000,45,8,339462,10173
200000,38,0,531498,89060
180000,36,-9,0,0
160000,30,0,409483,18000
70000,29,8,267905,13200
80000,37,-6,35054,28957
130000,28,0,425346,14056
200000,49,-2,2496,2496
220000,37,0,7225,3002
80000,28,0,191568,8768
120000,32,0,228690,9811
380000,35,0,102804,13000
500000,44,-5,272702,300417
70000,46,4,163558,8673
100000,26,0,41438,10936
50000,27,0,218245,11425
260000,42,-12,1476,1476
220000,41,0,727675,23000
480000,33,-9,-5382,0
140000,42,0,513515,47718
90000,29,2,309556,17498
280000,50,-5,27677,4765
460000,44,12,1770245,73500
230000,39,-8,24510,0
300000,29,-9,0,0
20000,29,2,104852,7300
300000,29,0,1869037,66152
300000,25,-4,15861,15861
50000,48,3,232307,6216
20000,33,0,95486,3649
110000,40,2,322915,13170
30000,22,12,166214,6708
130000,50,12,464245,17340
120000,31,4,524815,76700
210000,41,-6,3574,3658
80000,48,0,397654,16920
80000,48,0,207105,8505
400000,32,11,129175,14025
60000,48,-1,206285,30712
340000,30,-9,0,0
360000,37,-12,0,0
140000,35,0,668254,28398
130000,32,0,361640,23000
260000,31,-10,19748,8315
200000,38,-8,257,517
200000,51,-5,2730,1950
260000,33,-2,11226,5138
50000,33,5,146083,6100
60000,29,0,213586,8074
180000,28,-6,2170,3030
40000,33,9,145437,8400
20000,40,33,117201,70
150000,26,10,331449,8736
230000,38,0,446371,148691
30000,57,0,91468,6371
260000,46,-12,110610,60816
50000,32,0,189930,12000
200000,28,-10,1243,1434
140000,60,4,683619,24900
270000,29,-4,611981,316114
200000,43,-6,8742,8742
20000,24,0,89405,7325
50000,28,0,181325,42254
180000,33,-1,12162,5088
20000,25,20,9900,0
340000,25,0,1052246,38306
150000,44,0,186225,16200
90000,51,0,73556,4684
80000,30,2,237091,12096
90000,30,12,112185,8000
310000,28,0,172608,129702
70000,36,-6,56718,1850
190000,29,0,867933,28564
100000,32,0,525507,17904
70000,27,7,318792,17381
100000,42,0,575324,13395
20000,23,2,113783,7780
360000,38,-9,0,0
30000,31,6,154237,4408
50000,39,8,239325,11000
140000,27,2,81005,24063
210000,25,0,437587,35800
50000,32,0,154742,7967
20000,51,-8,60,2280
250000,35,12,1029282,59700
280000,47,-12,18536,16789
200000,40,-12,4991,4601
210000,40,-12,0,0
280000,26,-5,6552,5880
70000,35,0,412774,17532
50000,28,4,89913,17112
30000,23,-6,1950,1560
90000,46,0,48923,4863
500000,29,-6,113225,121589
40000,41,0,53835,3225
470000,41,-11,101111,98940
360000,27,-12,3484,3116
20000,23,0,118550,6233
50000,37,0,264154,15996
50000,47,8,155842,10766
20000,24,13,46342,2300
110000,57,0,111139,7500
180000,36,3,61675,11542
20000,24,0,91434,7318
70000,28,2,78257,8500
340000,40,-6,160643,162894
80000,25,13,291635,13900
150000,50,-6,14653,11009
190000,45,0,627244,25591
280000,32,-1,1208076,54000
110000,34,4,446298,18020
160000,39,0,957,781
330000,36,0,595299,29179
80000,31,0,256816,40004
30000,37,0,86033,48197
310000,36,0,292586,23000
50000,37,0,272199,12100
50000,45,-9,0,0
180000,28,7,35953,3200
50000,23,0,281949,10394
200000,34,-5,7704,6114
500000,38,-12,60674,61438
50000,42,0,233487,8656
500000,41,3,7340,4060
120000,27,0,638267,21831
100000,37,12,169095,10085
250000,29,0,888543,74390
450000,32,0,1251846,132354
50000,34,6,363978,18112
210000,34,-2,2640,1980
300000,31,-6,10184,2673
270000,29,0,606332,20919
20000,53,-2,34222,2590
30000,29,6,147373,10600
220000,48,1,38223,13316
460000,33,-4,30349,18416
150000,34,-4,9251,12423
160000,36,-6,17905,20015
130000,42,4,572663,19400
110000,25,0,243586,11400
500000,42,-5,197667,161312
200000,38,-3,19314,34118
90000,33,0,352604,16423
160000,33,-5,5649,2190
90000,34,-6,196839,20585
300000,61,-1,283983,8711
150000,26,-12,0,0
280000,32,-4,55544,44442
60000,24,0,251449,8974
90000,23,0,426790,16908
80000,30,2,427413,17104
100000,26,0,299092,12000
240000,44,-5,34303,27149
80000,28,0,910,650
310000,33,2,260536,11000
120000,28,0,474721,59757
290000,49,-2,796056,191020
20000,24,15,107892,6757
50000,24,0,284245,11203
80000,26,2,448014,20100
150000,34,0,831322,32360
170000,35,12,934225,45382
20000,24,2,101487,11100
50000,46,10,276470,6779
100000,60,-7,891,1035
50000,34,12,279330,9160
230000,30,7,47412,16736
180000,35,-10,2016,2072
50000,43,0,175213,38121
200000,49,0,328122,12500
100000,36,-2,91682,27528
210000,56,-8,53432,64182
110000,36,0,459914,17823
50000,32,0,209533,7911
250000,29,-5,42860,35471
20000,49,-2,86057,23500
90000,29,-6,122109,3000
230000,27,-4,30792,20870
120000,42,0,687282,27038
500000,50,-6,63528,59653
150000,33,7,72393,7701
160000,25,-2,6176,10658
150000,28,-12,0,0
50000,27,-6,11859,13418
310000,30,0,160147,7661
280000,45,-1,732330,233146
260000,37,0,622333,30000
210000,55,0,1064845,39865
310000,31,0,82930,9761
360000,40,-9,0,0
460000,44,-5,20168,18384
440000,46,0,907982,34745
150000,35,0,8192,4463
390000,32,-6,147224,136165
300000,48,-12,0,0
100000,36,12,473088,19300
360000,53,0,44541,6822
190000,34,-7,2182,2352
120000,24,-6,140472,2500
140000,46,-1,694440,107757
70000,34,0,179497,9200
80000,36,-2,256535,19252
30000,24,11,53804,4300
150000,29,-12,0,0
240000,37,0,997802,36954
20000,23,0,79555,11976
100000,43,-6,10198,9818
80000,27,0,155991,7450
750000,43,-7,478782,530412
60000,22,4,314750,12007
110000,33,0,396172,12832
200000,38,-12,18000,18000
200000,39,-6,1595,1595
30000,38,9,36889,4720
380000,30,2,1070299,80285
30000,44,0,171008,10433
310000,29,0,755177,21095
310000,39,0,51932,16900
130000,41,0,60154,4965
270000,42,-6,55698,53033
260000,40,-12,7368,8035
120000,26,-3,186691,93933
60000,55,-12,0,0
50000,50,0,267165,10244
40000,24,0,161536,12107
640000,33,-3,236559,89270
170000,52,-3,24214,21590
100000,43,0,484155,23265
30000,26,0,23772,10573
500000,49,-5,31109,30750
110000,35,0,277497,17460
230000,28,-9,13332,6666
150000,27,-5,6508,3725
140000,37,-6,2597,4656
300000,43,-12,-4609,7700
410000,32,0,1009553,40000
180000,31,-10,4490,4490
130000,53,-9,25744,22698
160000,34,-12,4566,3881
380000,33,-3,103972,89213
50000,37,0,193813,12077
30000,31,14,153692,5000
70000,26,0,308277,11251
710000,51,-9,0,0
50000,49,0,43458,14325
200000,37,0,844726,102281
70000,25,0,392856,19342
360000,41,0,52576,34000
360000,41,0,501394,7990
50000,37,0,230053,53710
360000,34,-1,70645,30069
80000,28,0,388936,65842
420000,28,0,150413,10267
280000,35,-6,61830,67465
80000,23,9,428024,9491
400000,34,-4,310762,286067
500000,42,0,3465510,133972
300000,33,0,1502628,59004
50000,23,-4,40684,17563
130000,26,4,113414,8900
200000,51,-7,1221,1221
180000,36,-7,1482,10744
180000,37,0,463104,18383
100000,27,3,458813,14412
140000,37,12,836032,27500
20000,24,-7,1950,1560
10000,56,4,46573,9500
30000,23,4,184685,10170
50000,58,8,68426,7152
40000,24,0,99898,4590
70000,42,8,177168,10320
60000,36,6,43978,6425
380000,30,-5,132602,42019
50000,48,12,273008,10500
200000,41,-5,10364,15766
20000,22,0,134966,11351
80000,55,2,338730,14574
30000,38,5,151034,6884
40000,29,-6,26267,9080
130000,40,2,521522,22284
390000,28,-6,11597,12382
180000,46,-6,204476,3000
220000,30,0,770648,132210
50000,24,0,24095,7755
20000,22,0,45118,7600
160000,43,-6,12049,13780
240000,46,-12,23181,23310
160000,27,2,355053,241348
50000,23,-6,13343,27896
20000,39,9,68079,3134
80000,26,13,284846,12000
50000,31,0,239932,11900
280000,30,-6,18149,17777
360000,49,-5,11882,5284
250000,50,-5,1461,1461
10000,23,16,6300,0
180000,31,0,947069,35058
50000,40,0,140267,44629
50000,41,12,196539,49100
80000,24,7,1005080,37200
70000,34,3,363487,30008
240000,47,-10,306,99
170000,31,0,18490,12235
210000,33,0,762126,29196
180000,40,0,435571,15000
500000,38,-2,1476101,545331
60000,28,3,56013,26497
430000,41,-12,58887,41588
20000,25,-7,4145,4237
550000,34,0,2187943,92000
50000,48,-2,108384,57571
50000,29,0,173245,8000
30000,32,0,159932,5737
100000,25,-5,190276,72807
10000,27,4,41262,4653
100000,38,5,92351,5600
290000,34,0,1066813,53471
100000,23,0,108923,16738
50000,27,5,147789,35109
30000,45,-1,38969,35291
50000,25,-2,143940,31288
200000,43,-6,860,1010
100000,39,4,474895,20100
470000,40,0,96080,6367
130000,26,-12,5543,5389
140000,35,0,484824,21242
200000,26,-2,13619,7360
500000,54,-3,52362,26097
80000,28,0,322507,31321
200000,47,-1,897,13630
30000,24,7,174730,8360
110000,36,-9,3769,1260
30000,55,0,93649,3823
50000,26,0,171024,10536
20000,23,-1,115717,8662
200000,28,0,738117,111605
90000,25,0,94286,18000
180000,28,-12,5882,3705
250000,49,0,418954,159040
230000,30,0,842334,161597
80000,22,-6,93061,18074
470000,26,0,144348,9713
380000,30,0,844312,134732
580000,36,0,994160,36784
90000,34,-6,2599,2599
80000,43,0,303152,12045
70000,40,0,145384,10150
180000,31,-9,0,1576
150000,26,0,114467,12000
230000,32,-12,2728,2028
330000,58,-12,3739,2859
60000,35,-1,161082,39653
270000,34,2,1200569,57390
280000,34,-1,10563,1000
80000,29,10,441589,20932
190000,37,0,1065866,41971
20000,45,1,52047,11400
80000,51,3,317132,9783
20000,61,12,83161,3846
70000,29,12,215527,9800
50000,55,0,160526,15003
350000,35,3,9434,6285
290000,31,0,616586,22198
20000,43,0,86861,10894
50000,24,-4,66429,30078
60000,43,-3,5695,14992
400000,29,0,261806,10805
50000,35,-5,16467,12139
200000,40,-4,131820,134060
80000,30,0,397304,21764
20000,52,2,63341,5200
80000,29,8,360674,11300
320000,32,0,140752,91169
50000,42,8,231521,13487
360000,64,-10,10540,10540
30000,27,-6,41798,43902
150000,25,0,248316,9840
200000,38,-8,887,805
200000,26,11,70550,0
120000,27,0,500253,18582
240000,50,-6,2514,2514
200000,48,-12,214322,142009
110000,56,0,153031,8100
360000,33,-9,12471,16713
90000,29,12,79160,4900
20000,30,3,110044,29503
180000,29,-6,3515,5414
230000,33,-10,6283,0
70000,55,0,39566,4503
20000,27,-8,36908,0
220000,30,0,740824,23447
200000,33,-12,11123,12890
180000,36,0,470118,37514
320000,35,0,64316,5796
230000,31,-5,5346,4000
80000,24,12,81775,5245
